"No.","Time","Source","Destination","Protocol","Length","Info"
"10301","27.805055","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10302","27.805321","128.206.20.43","128.206.20.147","UDP","76","49933  >  60857 Len=34"
"10303","27.805414","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10304","27.805478","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10305","27.805553","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10306","27.805686","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10307","27.805759","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10308","27.805823","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10309","27.805970","128.206.20.147","128.206.20.43","UDP","50","60857  >  50952 Len=8"
"10310","27.805980","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10311","27.806052","128.206.20.147","128.206.20.43","UDP","50","60857  >  50952 Len=8"
"10312","27.806186","128.206.20.147","128.206.20.43","UDP","50","60857  >  50952 Len=8"
"10313","27.806324","128.206.20.43","128.206.20.147","UDP","1506","50952  >  60857 Len=1464"
"10314","27.806325","128.206.20.43","128.206.20.147","UDP","1506","50952  >  60857 Len=1464"
"10315","27.806637","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10316","27.806825","128.206.20.43","128.206.20.147","UDP","1339","50952  >  60857 Len=1297"
"10317","27.807146","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10318","27.807396","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10319","27.807463","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10320","27.807537","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10321","27.807827","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10322","27.807827","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10323","27.807941","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10324","27.808400","128.206.20.147","128.206.20.43","UDP","50","60857  >  50952 Len=8"
"10325","27.808901","128.206.20.147","128.206.20.43","UDP","50","60857  >  50952 Len=8"
"10326","27.809418","128.206.20.147","128.206.20.43","UDP","50","60857  >  50952 Len=8"
"10327","27.809949","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10328","27.810062","128.206.20.147","128.206.20.43","UDP","132","60857  >  49933 Len=90"
"10329","27.810351","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10330","27.810558","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10331","27.810778","128.206.20.147","128.206.20.43","UDP","125","60857  >  50952 Len=83"
"10332","27.810899","128.206.20.147","128.206.20.43","UDP","125","60857  >  50952 Len=83"
"10333","27.811109","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10334","27.811232","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10335","27.811413","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10336","27.812010","128.206.20.43","128.206.20.147","UDP","112","50952  >  60857 Len=70"
"10337","27.812010","128.206.20.43","128.206.20.147","UDP","112","50952  >  60857 Len=70"
"10338","27.812205","128.206.20.147","128.206.20.43","UDP","50","60857  >  50952 Len=8"
"10339","27.812444","128.206.20.147","128.206.20.43","UDP","50","60857  >  50952 Len=8"
"10340","27.815365","128.206.20.43","128.206.20.147","UDP","76","49933  >  60857 Len=34"
"10341","27.817361","128.206.20.43","128.206.20.147","UDP","726","62901  >  60857 Len=684"
"10342","27.817881","128.206.20.43","128.206.20.147","UDP","1119","50952  >  60857 Len=1077"
"10343","27.818172","128.206.20.147","128.206.20.43","UDP","50","60857  >  50952 Len=8"
"10344","27.820159","128.206.20.147","128.206.20.43","UDP","132","60857  >  49933 Len=90"
"10345","27.822508","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10346","27.822623","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
