"No.","Time","Source","Destination","Protocol","Length","Info"
"19713","386.076889","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"19714","386.076889","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"19715","386.081151","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"19716","386.087275","128.206.20.147","128.206.20.43","UDP","132","64513  >  57490 Len=90"
"19717","386.089720","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"19718","386.089770","128.206.20.147","128.206.20.43","UDP","118","64513  >  62430 Len=76"
"19719","386.090538","128.206.20.43","128.206.20.147","UDP","60","62430  >  64513 Len=8"
"19720","386.096313","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"19721","386.096314","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"19722","386.097113","128.206.20.147","128.206.20.43","UDP","132","64513  >  57490 Len=90"
"19723","386.098309","128.206.20.43","128.206.20.147","UDP","143","50499  >  64513 Len=101"
"19724","386.099546","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"19725","386.107050","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"19726","386.107051","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"19727","386.107332","128.206.20.147","128.206.20.43","UDP","50","64513  >  62430 Len=8"
"19728","386.108381","128.206.20.43","128.206.20.147","UDP","1506","62430  >  64513 Len=1464"
"19729","386.108384","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"19730","386.110055","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"19731","386.115873","128.206.20.147","128.206.20.43","UDP","568","64513  >  50499 Len=526"
"19732","386.118546","128.206.20.43","128.206.20.147","UDP","1506","62430  >  64513 Len=1464"
"19733","386.118546","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"19734","386.118880","128.206.20.147","128.206.20.43","UDP","50","64513  >  62430 Len=8"
"19735","386.120150","128.206.20.43","128.206.20.147","UDP","1506","62430  >  64513 Len=1464"
"19736","386.120151","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"19737","386.127148","128.206.20.147","128.206.20.43","UDP","132","64513  >  57490 Len=90"
"19738","386.130553","128.206.20.43","128.206.20.147","UDP","1506","62430  >  64513 Len=1464"
"19739","386.130554","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"19740","386.131592","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"19741","386.140233","128.206.20.147","128.206.20.43","UDP","111","64513  >  62430 Len=69"
"19742","386.140392","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"19743","386.140393","128.206.20.43","128.206.20.147","UDP","67","57490  >  64513 Len=25"
"19744","386.141316","128.206.20.43","128.206.20.147","UDP","293","50499  >  64513 Len=251"
"19745","386.142590","128.206.20.43","128.206.20.147","UDP","60","62430  >  64513 Len=8"
"19746","386.149248","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"19747","386.151044","128.206.20.43","128.206.20.147","UDP","1506","62430  >  64513 Len=1464"
"19748","386.151045","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"19749","386.157590","128.206.20.147","128.206.20.43","UDP","132","64513  >  57490 Len=90"
"19750","386.160193","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"19751","386.160863","128.206.20.147","128.206.20.43","UDP","111","64513  >  62430 Len=69"
"19752","386.161401","128.206.20.43","128.206.20.147","UDP","60","62430  >  64513 Len=8"
"19753","386.169525","128.206.20.43","128.206.20.147","UDP","143","50499  >  64513 Len=101"
"19754","386.171235","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"19755","386.171310","128.206.20.43","128.206.20.147","UDP","1506","62430  >  64513 Len=1464"
"19756","386.171310","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"19757","386.177801","128.206.20.147","128.206.20.43","UDP","132","64513  >  57490 Len=90"
"19758","386.180159","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"19759","386.187248","128.206.20.147","128.206.20.43","UDP","132","64513  >  57490 Len=90"
"19760","386.190045","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"19761","386.191961","128.206.20.43","128.206.20.147","UDP","1506","62430  >  64513 Len=1464"
"19762","386.191962","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"19763","386.197169","128.206.20.147","128.206.20.43","UDP","132","64513  >  57490 Len=90"
"19764","386.199385","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"19765","386.202342","128.206.20.147","128.206.20.43","UDP","118","64513  >  62430 Len=76"
"19766","386.202822","128.206.20.43","128.206.20.147","UDP","60","62430  >  64513 Len=8"
"19767","386.203474","128.206.20.147","128.206.20.43","UDP","83","64513  >  50498 Len=41"
"19768","386.203602","128.206.20.147","128.206.20.43","UDP","83","64513  >  50498 Len=41"
"19769","386.203734","128.206.20.147","128.206.20.43","UDP","83","64513  >  50496 Len=41"
"19770","386.203895","128.206.20.43","128.206.20.147","UDP","83","50498  >  64513 Len=41"
"19771","386.204686","128.206.20.147","128.206.20.43","UDP","50","64513  >  50498 Len=8"
"19772","386.206052","128.206.20.43","128.206.20.147","UDP","83","50496  >  64513 Len=41"
"19773","386.207141","128.206.20.147","128.206.20.43","UDP","132","64513  >  57490 Len=90"
"19774","386.209223","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"19775","386.210297","128.206.20.43","128.206.20.147","UDP","299","50499  >  64513 Len=257"
"19776","386.212728","128.206.20.43","128.206.20.147","UDP","1506","62430  >  64513 Len=1464"
"19777","386.212729","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"19778","386.213272","128.206.20.147","128.206.20.43","UDP","50","64513  >  62430 Len=8"
"19779","386.213551","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"19780","386.214039","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"19781","386.214457","128.206.20.147","128.206.20.43","UDP","118","64513  >  62430 Len=76"
"19782","386.214926","128.206.20.43","128.206.20.147","UDP","60","62430  >  64513 Len=8"
"19783","386.217167","128.206.20.147","128.206.20.43","UDP","132","64513  >  57490 Len=90"
"19784","386.220558","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"19785","386.224684","128.206.20.147","128.206.20.43","UDP","118","64513  >  62430 Len=76"
"19786","386.225229","128.206.20.43","128.206.20.147","UDP","60","62430  >  64513 Len=8"
"19787","386.228723","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"19788","386.228723","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"19789","386.229595","128.206.20.43","128.206.20.147","UDP","143","50499  >  64513 Len=101"
"19790","386.229832","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"19791","386.238600","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"19792","386.238600","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"19793","386.240546","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"19794","386.249228","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"19795","386.249229","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"19796","386.249508","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"19797","386.249801","128.206.20.147","128.206.20.43","UDP","112","64513  >  62430 Len=70"
"19798","386.251338","128.206.20.43","128.206.20.147","UDP","60","62430  >  64513 Len=8"
"19799","386.259360","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"19800","386.260230","128.206.20.147","128.206.20.43","UDP","118","64513  >  62430 Len=76"
"19801","386.260579","128.206.20.147","128.206.20.43","UDP","112","64513  >  62430 Len=70"
"19802","386.262417","128.206.20.43","128.206.20.147","UDP","60","62430  >  64513 Len=8"
"19803","386.262417","128.206.20.43","128.206.20.147","UDP","60","62430  >  64513 Len=8"
"19804","386.267180","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"19805","386.267181","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"19806","386.271445","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"19807","386.276068","128.206.20.43","128.206.20.147","UDP","143","50499  >  64513 Len=101"
"19808","386.276813","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"19809","386.276813","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"19810","386.279724","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"19811","386.287255","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"19812","386.287255","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"19813","386.290562","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"19814","386.296546","128.206.20.43","128.206.20.147","UDP","216","50499  >  64513 Len=174"
"19815","386.297204","128.206.20.147","128.206.20.43","UDP","132","64513  >  57490 Len=90"
"19816","386.297901","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
