"No.","Time","Source","Destination","Protocol","Length","Info"
"2065","44.689818","128.206.20.43","128.206.20.147","UDP","64","40102  >  64513 Len=22"
"2066","44.693646","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2067","44.694678","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"2068","45.113682","128.206.20.43","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"2069","45.689399","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2070","45.691710","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"2071","46.103097","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2072","46.107258","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"2073","46.686982","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2074","46.690503","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"2075","47.644057","Micro-St_64:16:69","Broadcast","ARP","60","Who has 128.206.21.62? Tell 128.206.20.43"
"2076","47.687144","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2077","47.689122","128.206.20.43","128.206.20.147","UDP","64","40102  >  64513 Len=22"
"2078","47.692846","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2079","47.696173","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"2080","47.865360","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2081","47.867183","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"2082","48.211671","Micro-St_64:16:69","Broadcast","ARP","60","Who has 128.206.21.62? Tell 128.206.20.43"
"2083","48.680131","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2084","48.680788","128.206.20.43","128.206.20.147","UDP","64","40102  >  64513 Len=22"
"2085","48.685044","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2086","48.686669","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"2087","49.212675","Micro-St_64:16:69","Broadcast","ARP","60","Who has 128.206.21.62? Tell 128.206.20.43"
"2088","49.689273","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2089","49.690677","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"2090","49.897003","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2091","49.899199","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"2092","50.687218","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2093","50.688342","128.206.20.43","128.206.20.147","UDP","64","40102  >  64513 Len=22"
"2094","50.692129","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2095","50.694327","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"2096","51.690766","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2097","51.692436","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"2098","52.057783","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2099","52.059668","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"2100","52.686975","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2101","52.690172","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"2102","53.689506","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2103","53.691683","128.206.20.43","128.206.20.147","UDP","64","40102  >  64513 Len=22"
"2104","53.698555","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2105","53.700405","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
