"No.","Time","Source","Destination","Protocol","Length","Info"
"8324","33.359990","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8325","33.363650","128.206.20.147","128.206.20.43","UDP","578","61938  >  49640 Len=536"
"8326","33.366393","128.206.20.43","128.206.20.147","UDP","143","49640  >  61938 Len=101"
"8327","33.369976","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8328","33.375833","128.206.20.43","128.206.20.147","UDP","82","59511  >  61938 Len=40"
"8329","33.379981","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8330","33.387242","128.206.20.147","128.206.20.43","UDP","578","61938  >  49640 Len=536"
"8331","33.387324","128.206.20.147","128.206.20.43","UDP","101","61938  >  49637 Len=59"
"8332","33.387344","128.206.20.147","128.206.20.43","UDP","99","61938  >  49640 Len=57"
"8333","33.390040","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8334","33.390550","128.206.20.43","128.206.20.147","UDP","552","49640  >  61938 Len=510"
"8335","33.400002","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8336","33.407143","128.206.20.43","128.206.20.147","UDP","82","59511  >  61938 Len=40"
"8337","33.408394","128.206.20.147","128.206.20.43","UDP","578","61938  >  49640 Len=536"
"8338","33.410003","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8339","33.420018","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8340","33.426362","128.206.20.43","128.206.20.147","UDP","629","49640  >  61938 Len=587"
"8341","33.429978","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8342","33.430919","128.206.20.147","128.206.20.43","UDP","578","61938  >  49640 Len=536"
"8343","33.440101","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8344","33.442278","128.206.20.43","128.206.20.147","UDP","82","59511  >  61938 Len=40"
"8345","33.442703","128.206.20.43","128.206.20.147","UDP","82","59511  >  61938 Len=40"
"8346","33.450017","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8347","33.453791","128.206.20.147","128.206.20.43","UDP","572","61938  >  49640 Len=530"
"8348","33.453894","128.206.20.147","128.206.20.43","UDP","221","61938  >  59511 Len=179"
"8349","33.460028","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8350","33.463346","128.206.20.43","128.206.20.147","UDP","635","49640  >  61938 Len=593"
"8351","33.469967","Micro-St_64:16:69","Dell_b6:d8:16","ARP","60","Who has 128.206.20.147? Tell 128.206.20.43"
"8352","33.469977","Dell_b6:d8:16","Micro-St_64:16:69","ARP","42","128.206.20.147 is at 48:4d:7e:b6:d8:16"
"8353","33.470630","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8354","33.475897","128.206.20.147","128.206.20.43","UDP","572","61938  >  49640 Len=530"
"8355","33.475943","128.206.20.147","128.206.20.43","UDP","101","61938  >  49637 Len=59"
"8356","33.475956","128.206.20.147","128.206.20.43","UDP","99","61938  >  49640 Len=57"
"8357","33.479990","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8358","33.480499","128.206.20.43","128.206.20.147","UDP","82","59511  >  61938 Len=40"
"8359","33.490007","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8360","33.497057","128.206.20.43","128.206.20.147","UDP","1044","49640  >  61938 Len=1002"
"8361","33.497299","128.206.20.147","128.206.20.43","UDP","578","61938  >  49640 Len=536"
"8362","33.499974","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8363","33.501063","128.206.20.43","128.206.20.147","UDP","82","59511  >  61938 Len=40"
"8364","33.502558","128.206.20.43","128.206.20.147","UDP","82","59511  >  61938 Len=40"
"8365","33.509976","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8366","33.517102","128.206.20.43","128.206.20.147","UDP","83","59511  >  61938 Len=41"
"8367","33.517255","128.206.20.147","128.206.20.43","UDP","83","61938  >  59511 Len=41"
"8368","33.519983","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8369","33.520052","128.206.20.43","128.206.20.147","UDP","629","49640  >  61938 Len=587"
"8370","33.521100","128.206.20.147","128.206.20.43","UDP","578","61938  >  49640 Len=536"
"8371","33.521177","128.206.20.147","128.206.20.43","UDP","101","61938  >  49637 Len=59"
"8372","33.521191","128.206.20.147","128.206.20.43","UDP","99","61938  >  49640 Len=57"
"8373","33.529959","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8374","33.540000","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8375","33.540668","128.206.20.43","128.206.20.147","UDP","82","59511  >  61938 Len=40"
"8376","33.541597","128.206.20.147","128.206.20.43","UDP","572","61938  >  49640 Len=530"
"8377","33.550015","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8378","33.560044","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8379","33.565492","128.206.20.147","128.206.20.43","UDP","578","61938  >  49640 Len=536"
"8380","33.565540","128.206.20.147","128.206.20.43","UDP","101","61938  >  49637 Len=59"
"8381","33.565566","128.206.20.147","128.206.20.43","UDP","99","61938  >  49640 Len=57"
"8382","33.569519","128.206.20.43","128.206.20.147","UDP","1067","49640  >  61938 Len=1025"
"8383","33.569972","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8384","33.580029","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8385","33.587006","128.206.20.147","128.206.20.43","UDP","572","61938  >  49640 Len=530"
"8386","33.587053","128.206.20.147","128.206.20.43","UDP","101","61938  >  49637 Len=59"
"8387","33.587067","128.206.20.147","128.206.20.43","UDP","99","61938  >  49640 Len=57"
"8388","33.590582","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8389","33.599992","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8390","33.601821","128.206.20.43","128.206.20.147","UDP","82","59511  >  61938 Len=40"
"8391","33.608845","128.206.20.43","128.206.20.147","UDP","617","49640  >  61938 Len=575"
"8392","33.610017","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8393","33.610492","128.206.20.147","128.206.20.43","UDP","578","61938  >  49640 Len=536"
"8394","33.620011","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8395","33.629979","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8396","33.632180","128.206.20.147","128.206.20.43","UDP","645","61938  >  49640 Len=603"
"8397","33.640008","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8398","33.641420","128.206.20.43","128.206.20.147","UDP","82","59511  >  61938 Len=40"
"8399","33.645113","128.206.20.43","128.206.20.147","UDP","1037","49640  >  61938 Len=995"
"8400","33.650006","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8401","33.654403","128.206.20.147","128.206.20.43","UDP","578","61938  >  49640 Len=536"
"8402","33.660037","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8403","33.669982","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8404","33.676529","128.206.20.43","128.206.20.147","UDP","82","59511  >  61938 Len=40"
"8405","33.676954","128.206.20.147","128.206.20.43","UDP","572","61938  >  49640 Len=530"
"8406","33.677021","128.206.20.43","128.206.20.147","UDP","593","49640  >  61938 Len=551"
"8407","33.680039","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8408","33.689028","128.206.20.43","128.206.20.147","UDP","82","59511  >  61938 Len=40"
